*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec06/482.sphinx3-s1.trace.gz
scooby_state_407d8e|32|1 1,0,0,0,151,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407db7|31|1 152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d8e|7|1 1,1,0,0,150,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d8e|35|1 0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407db7|59|1 151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,152,
scooby_state_407d8e|34|1 1,0,0,0,149,0,0,0,1,0,1,0,0,0,0,152,
scooby_state_407d8e|54|1 0,0,0,1,150,0,0,0,1,0,0,0,0,0,0,152,
scooby_state_407d8e|46|1 1,0,0,0,150,0,0,0,0,0,0,0,0,0,1,152,
scooby_state_407d8e|45|1 0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d8e|44|1 1,0,0,0,151,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d8e|49|1 0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d8e|53|1 1,0,0,0,150,1,0,0,0,0,0,0,0,0,0,152,
scooby_state_407db7|23|1 151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d8e|20|1 0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d8e|5|1 1,0,0,0,151,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d8e|48|1 1,0,0,0,151,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407db7|61|1 152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d8e|39|1 1,0,0,0,151,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d8e|10|1 0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d8e|25|1 0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,152,
scooby_state_407d86|62|1 1,0,0,0,148,0,0,0,0,0,0,0,0,0,0,149,
scooby_state_407cae|34|1 147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,
scooby_state_407cae|62|1 146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,147,
scooby_state_407cb3|62|1 147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,
scooby_state_407cb3|34|1 147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,
scooby_state_407cae|1|1 146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,
scooby_state_407cb3|1|1 146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,
scooby_state_407cae|33|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_407cb3|33|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_407cb3|32|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_407cae|32|1 135,1,0,0,0,0,1,0,0,0,0,0,0,0,0,137,
scooby_state_407cae|39|1 136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,
scooby_state_407cb3|39|1 136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,
scooby_state_407cb3|7|1 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,
scooby_state_407cae|7|1 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,
scooby_state_407d8e|55|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|21|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_409fa4|23|1 132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|52|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|13|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_409fa4|20|1 133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|24|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|27|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|36|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|18|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|31|1 0,0,0,0,132,0,0,0,0,0,0,0,1,0,0,133,
scooby_state_407d8e|57|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|28|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|59|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|43|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|30|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|58|1 0,0,0,0,132,0,1,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|16|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|61|1 0,0,0,0,132,0,0,0,0,1,0,0,0,0,0,133,
scooby_state_407d8e|29|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|63|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|23|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|4|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|41|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|26|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|33|1 0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,
scooby_state_407d8e|38|1 0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,133,
scooby_state_407cb3|55|1 129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,
scooby_state_407cae|25|1 129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,
scooby_state_407cb3|54|1 129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,
scooby_state_407cae|54|1 129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,
scooby_state_407cb3|36|1 129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,
scooby_state_407cae|36|1 129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,
scooby_state_407cae|55|1 129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,
scooby_state_407cae|56|1 129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,
scooby_state_407cb3|56|1 129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,
scooby_state_407cae|43|1 127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128,
scooby_state_407cae|23|1 128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,
scooby_state_407cb3|43|1 128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,
scooby_state_407cb3|23|1 127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128,
scooby_state_407cb3|25|1 128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,
scooby_state_407cae|49|1 126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,127,
scooby_state_407cb3|49|1 126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,127,
scooby_state_407cae|26|1 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,
scooby_state_407cb3|26|1 124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,
scooby_state_407cae|8|1 124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,
scooby_state_407cb3|8|1 124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,
scooby_state_407cb3|35|1 124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,
scooby_state_407cae|35|1 123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124,
scooby_state_407db7|29|2 117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118,
scooby_state_407cae|37|1 118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,
scooby_state_407cb3|37|1 118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,
scooby_state_407cb3|24|1 116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,117,
scooby_state_407cb3|41|1 117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,
scooby_state_407db7|7|2 116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117,
scooby_state_407cae|24|1 117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,
scooby_state_407cb3|22|1 116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,117,
scooby_state_407db7|5|2 116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117,
scooby_state_407cae|22|1 116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117,
scooby_state_407cae|41|1 117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,
scooby_state_407db7|2|2 115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,
scooby_state_407db7|49|2 115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,
scooby_state_407db7|59|2 115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,
scooby_state_407db7|6|2 115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,
scooby_state_407db7|36|2 115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,
scooby_state_407db7|16|2 115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,
scooby_state_407db7|46|2 112,0,0,1,0,1,0,0,0,0,0,1,0,0,0,115,
scooby_state_407cae|40|1 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,
scooby_state_407db7|26|2 114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,
scooby_state_407db7|10|2 114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,
scooby_state_407db7|45|2 114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,
scooby_state_407db7|41|2 114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,
scooby_state_407db7|12|2 114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,
scooby_state_407cb3|40|1 114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,115,
scooby_state_407db7|53|2 114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,
scooby_state_407db7|24|2 114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,
scooby_state_407db7|44|2 113,0,0,1,0,0,0,0,0,1,0,0,0,0,0,115,
scooby_state_407db7|11|2 114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,
scooby_state_407db7|48|2 113,0,0,1,0,0,0,0,0,0,0,0,1,0,0,115,
scooby_state_409fa4|12|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|16|1 113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114,
scooby_state_402660|0|0 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|47|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_407db7|50|2 112,0,0,1,0,0,0,1,0,0,0,0,0,0,0,114,
scooby_state_402660|21|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|41|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|22|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_407db7|19|2 113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|7|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|17|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|46|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|55|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|11|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_407db7|21|2 113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|60|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|36|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|2|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_407db7|15|2 113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|28|1 113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114,
scooby_state_407db7|39|2 112,0,0,1,1,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_407d8e|2|0 2,0,0,0,112,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|14|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|44|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|6|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|1|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|21|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|18|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_407db7|14|2 113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|59|1 113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114,
scooby_state_402660|51|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|50|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|33|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|27|1 113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,
scooby_state_402660|52|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_407db7|9|2 113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|19|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|40|1 113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114,
scooby_state_407db7|31|2 113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|24|1 113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|18|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|42|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|46|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|57|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|33|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_407db7|51|2 113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|54|1 113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|20|1 113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|2|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|56|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|53|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|37|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|63|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|25|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|0|0 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|1|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|8|1 113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|30|1 113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|4|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|32|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|61|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|23|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|45|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|48|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|29|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|59|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|3|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|45|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|28|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|49|1 113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|31|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|34|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|35|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|43|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_407db7|34|2 112,0,0,1,0,0,0,0,0,0,0,0,0,1,0,114,
scooby_state_409fa4|22|1 113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|26|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|10|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|58|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|12|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|39|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|25|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|5|1 113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,
scooby_state_407db7|54|2 112,0,0,1,0,0,0,0,0,0,1,0,0,0,0,114,
scooby_state_402660|15|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|9|1 113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114,
scooby_state_402660|26|1 113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114,
scooby_state_402660|38|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|13|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|58|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|4|1 113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|9|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|15|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_402660|47|1 113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_409fa4|6|1 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,
scooby_state_407cb3|5|1 113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,
scooby_state_407cae|5|1 113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,
scooby_state_407cae|42|1 111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112,
scooby_state_402700|4|1 0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,112,
scooby_state_402700|52|1 0,0,0,110,0,0,0,0,1,0,0,0,0,1,0,112,
scooby_state_402700|15|1 0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,112,
scooby_state_402700|63|1 0,0,0,111,0,0,0,0,0,0,0,1,0,0,0,112,
scooby_state_407cb3|42|1 112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,
scooby_state_402700|31|1 0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,111,
scooby_state_402700|14|1 0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,111,
scooby_state_402700|59|1 0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,110,
scooby_state_402700|56|1 1,0,0,109,0,0,0,0,0,0,0,0,0,0,0,110,
scooby_state_407cb3|6|1 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,
scooby_state_402700|55|1 0,0,1,109,0,0,0,0,0,0,0,0,0,0,0,110,
scooby_state_407cae|6|1 109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110,
scooby_state_402700|3|1 0,1,0,108,0,0,0,0,0,0,0,0,0,0,0,109,
scooby_state_407cb3|57|1 109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,
scooby_state_407cb3|47|1 109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,
scooby_state_407cae|57|1 109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,
scooby_state_407cae|47|1 109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,
scooby_state_407cb3|3|1 108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109,
scooby_state_407cae|3|1 109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,
scooby_state_402700|20|1 0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,109,
scooby_state_402700|2|1 0,0,0,108,0,0,0,0,0,0,0,1,0,0,0,109,
scooby_state_402700|5|1 0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,109,
scooby_state_407cb3|12|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_402700|26|1 0,0,0,107,0,0,0,0,1,0,0,0,0,0,0,108,
scooby_state_407cb3|31|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_402700|27|1 0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_407cae|31|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_407cae|12|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_402700|1|1 0,0,0,107,0,0,0,1,0,0,0,0,0,0,0,108,
scooby_state_407cae|21|1 107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108,
scooby_state_402700|9|1 0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_407cb3|21|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_407cb3|28|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_402700|32|1 0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_407cae|28|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_407cae|15|1 107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_402700|60|1 0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_402700|25|1 0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_407cb3|15|1 107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_402700|18|1 0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_402700|19|1 0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_402700|6|1 0,0,0,105,0,0,0,0,0,0,0,0,1,0,0,106,
scooby_state_402700|7|1 0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,106,
scooby_state_402700|10|1 0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,106,
scooby_state_402700|47|1 0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,106,
scooby_state_402700|11|1 0,0,0,105,0,0,1,0,0,0,0,0,0,0,0,106,
scooby_state_407cae|30|1 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,
scooby_state_407cb3|30|1 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,
scooby_state_402700|38|1 1,0,0,104,0,0,0,0,0,0,0,0,0,0,0,105,
scooby_state_402700|50|1 0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,105,
scooby_state_402700|43|1 0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,105,
scooby_state_402700|28|1 0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,105,
scooby_state_407cae|2|1 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,
scooby_state_407cb3|2|1 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,
scooby_state_402700|49|1 0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,105,
scooby_state_402700|51|1 0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,105,
scooby_state_402700|24|1 0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,105,
scooby_state_407cb3|14|1 104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,
scooby_state_402700|16|1 0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,104,
scooby_state_402700|57|1 0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,104,
scooby_state_402700|61|1 0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,104,
scooby_state_402700|58|1 0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,104,
scooby_state_402700|39|1 1,0,0,103,0,0,0,0,0,0,0,0,0,0,0,104,
scooby_state_407cae|14|1 104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,
scooby_state_402700|8|1 0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,104,
scooby_state_402700|41|1 0,0,0,102,0,1,0,0,0,0,0,0,0,0,0,103,
scooby_state_402700|21|1 0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,103,
scooby_state_402700|48|1 0,0,0,102,0,0,0,0,0,0,0,1,0,0,0,103,
scooby_state_407cb3|44|1 103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,
scooby_state_402700|42|1 0,0,0,102,0,0,0,0,0,0,1,0,0,0,0,103,
scooby_state_402700|13|1 0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,103,
scooby_state_407cae|44|1 103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,
scooby_state_402700|17|1 0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,103,
scooby_state_402700|40|1 2,0,0,101,0,0,0,0,0,0,0,0,0,0,0,103,
scooby_state_402700|12|1 0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,103,
scooby_state_407cae|27|1 102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,
scooby_state_402700|30|1 0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,102,
scooby_state_402700|54|1 0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,102,
scooby_state_402700|46|1 0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,102,
scooby_state_402700|22|1 0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,102,
scooby_state_407cb3|18|1 101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102,
scooby_state_402700|53|1 0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,102,
scooby_state_402700|23|1 0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,102,
