*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/mlop.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec06/482.sphinx3-s2.trace.gz
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIA44IIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIAA44IIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIAAA44IIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIAAAA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIAAIA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIAAII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAI44IIIIIIIIIAAII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAI44IIIIIIIIIIAII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAI44IIIIIIIIIIAII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44IIIII4IIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44IIII44IIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44III444IIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44III444IIIA44IIIII4II
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44III444IIIAA44IIII44I
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44III444IIIAAA44III444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44III444IIIAAAA44II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44III444IIIAAIA44II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44III444IIIAAII44II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAI44III444IIIAAII44II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAII44III444IIIAAII44II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII44III444IIIAAII44II444
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44IIIIIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44IIIIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAA44IIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAAA44IIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAAAA44IIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAAAA44IIIIIIIIIA44IIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAAAA44IIIIIIIIIAA44IIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAAAA44IIIIIIIIIAAA44IIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAAAA44IIIIIIIIIAAAA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAAAA44IIIIIIIIIAAIA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAIAAA44IIIIIIIIIAAIA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAIAAA44IIIIIIIIIAAII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAIAIA44IIIIIIIIIAAII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAIAII44IIIIIIIIIAAII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAIAII44IIIIIIIIIAIII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44IIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44IIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIA44IIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIAA44IIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIAAA44IIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIAAAA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIAAIA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAIA44IIIIIIIIIAAIA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44IIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44IIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIA44IIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAA44IIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAA44IIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAA44IIA44IIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAA44IIAA44IIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAA44IIAAA44IIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAA44IIAAAA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAA44IIAAIA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAIA44IIAAA44IIAAIA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44IIAAA44IIAAIA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII44IIAAA44IIAAIA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII44IIIAA44IIAAIA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44IIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44IIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIA44IIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAA44IIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAA44IIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAAA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44IIAAAA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAI44IIAAAA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAI44IIAAAI44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAI44IIAAII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAI44IIAIII44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIA44IIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAA44IIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIA44IIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAA44IIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAA44IIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAAA44IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA44IIAAIA44IIIII
[MLOP] Prefetch Degree Mean: 9.22489
[MLOP] Prefetch Degree SD: 5.91827
[MLOP] Max Score Left Mean (%): 41.19819
[MLOP] Max Score Left SD (%): 31.41332
[MLOP] Max Score Right Mean (%): 84.12430
[MLOP] Max Score Right SD (%): 16.62418

Channel_0_RQ_row_buffer_hit 668113
Channel_0_RQ_row_buffer_miss 361726
Channel_0_WQ_row_buffer_hit 17854
Channel_0_WQ_row_buffer_miss 40442
Channel_0_WQ_full 0
Channel_0_dbus_congested 482281

avg_congested_cycle 9

DRAM_bw_pochs 254517
DRAM_bw_level_0 96750
DRAM_bw_level_1 72016
DRAM_bw_level_2 55315
DRAM_bw_level_3 30436
