*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec06/410.bwaves-s0.trace.gz
scooby_state_401a16|33|1 2739,0,0,0,2,0,0,1,0,0,0,0,0,0,1,2743,
scooby_state_401a54|3|1 2730,1,0,1,0,0,0,0,1,0,0,0,0,2,2,2737,
scooby_state_4019f7|24|1 2732,2,0,0,1,1,1,0,0,0,0,0,0,0,0,2737,
scooby_state_401a07|17|1 2731,0,0,1,0,0,1,0,1,0,1,2,0,0,0,2737,
scooby_state_401a07|0|0 2735,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2737,
scooby_state_4019f7|59|1 2730,0,0,1,0,2,0,1,0,0,1,0,0,2,0,2737,
scooby_state_401a3d|60|1 2735,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2737,
scooby_state_401a3d|23|1 2732,0,0,0,0,2,1,0,0,0,0,0,0,1,1,2737,
scooby_state_401a07|12|1 2733,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2737,
scooby_state_401a16|1|1 2733,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2737,
scooby_state_401a3d|8|1 2733,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2737,
scooby_state_401a07|24|1 2734,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2737,
scooby_state_401a3d|6|1 2733,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2737,
scooby_state_401a54|22|1 2733,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2737,
scooby_state_401a54|7|1 2732,0,0,0,0,0,2,0,0,1,0,1,1,0,0,2737,
scooby_state_4019e0|13|1 2730,0,1,0,0,0,1,0,1,2,0,1,1,0,0,2737,
scooby_state_401a07|23|1 2731,0,1,0,0,0,1,1,1,0,0,1,1,0,0,2737,
scooby_state_401a07|22|1 2736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2737,
scooby_state_401a54|2|1 2735,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2737,
scooby_state_401a16|13|1 2734,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2737,
scooby_state_401a26|9|1 2733,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2737,
scooby_state_401a07|9|1 2733,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2737,
scooby_state_401a54|10|1 2736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2737,
scooby_state_401a26|17|1 2731,0,0,0,0,0,1,2,0,0,0,1,1,1,0,2737,
scooby_state_401a07|58|1 2734,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2737,
scooby_state_401a54|19|1 2735,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2737,
scooby_state_401a54|18|1 2732,0,1,0,0,1,0,0,0,1,1,0,0,0,1,2737,
scooby_state_4019f7|18|1 2734,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2737,
scooby_state_401a26|14|1 2729,0,2,0,1,2,1,0,1,0,0,0,1,0,0,2737,
scooby_state_401a16|59|1 2734,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2737,
scooby_state_4019e0|6|1 2733,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2737,
scooby_state_401a07|1|1 2734,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2737,
scooby_state_401a07|2|1 2732,0,0,0,1,2,0,1,0,0,0,1,0,0,0,2737,
scooby_state_401a3d|24|1 2733,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2737,
scooby_state_401a54|17|1 2736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2737,
scooby_state_401a3d|9|1 2734,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2737,
scooby_state_401a07|8|1 2732,0,1,2,0,0,0,0,1,0,0,0,0,0,1,2737,
scooby_state_4019e0|12|1 2731,0,0,1,1,0,1,0,1,1,0,1,0,0,0,2737,
scooby_state_401a26|22|1 2732,0,0,0,1,0,1,1,0,0,0,0,2,0,0,2737,
scooby_state_401a3d|3|1 2736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2737,
scooby_state_4019e0|1|1 2732,0,2,0,1,1,0,0,0,0,0,0,1,0,0,2737,
scooby_state_4019e0|7|1 2730,0,1,1,2,0,1,0,0,0,0,1,1,0,0,2737,
scooby_state_4019f7|19|1 2731,1,0,0,0,2,0,1,1,0,0,1,0,0,0,2737,
scooby_state_401a3d|19|1 2733,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2737,
scooby_state_401a07|13|1 2729,2,0,0,1,1,0,1,0,1,0,0,2,0,0,2737,
scooby_state_4019e0|0|0 2730,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2737,
scooby_state_401a26|24|1 2730,1,0,0,0,1,1,0,0,1,0,1,1,1,0,2737,
scooby_state_401a3d|22|1 2728,0,0,1,0,0,2,1,3,0,0,0,1,1,0,2737,
scooby_state_401a26|0|0 2733,0,0,2,0,0,0,0,0,1,0,0,0,1,0,2737,
scooby_state_4019e0|17|1 2732,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2737,
scooby_state_401a16|2|1 2731,0,0,1,1,1,1,1,0,0,0,0,0,1,0,2737,
scooby_state_401a54|9|1 2728,1,1,1,0,0,1,1,0,0,2,1,0,1,0,2737,
scooby_state_401a07|60|1 2735,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2737,
scooby_state_4019e0|58|1 2733,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2737,
scooby_state_401a54|6|1 2724,1,1,0,1,0,0,1,0,1,0,1,2,2,3,2737,
scooby_state_401a26|8|1 2733,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2737,
scooby_state_401a07|6|1 2731,0,1,0,1,1,0,1,1,0,1,0,0,0,0,2737,
scooby_state_401a3d|58|1 2732,1,0,1,2,0,1,0,0,0,0,0,0,0,0,2737,
scooby_state_401a3d|57|1 2731,1,1,0,1,0,0,0,1,0,1,1,0,0,0,2737,
scooby_state_4019e0|19|1 2729,1,2,1,1,0,1,0,1,0,0,1,0,0,0,2737,
scooby_state_4019f7|17|1 2733,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2737,
scooby_state_4019e0|3|1 2731,1,2,1,1,0,0,0,0,0,0,0,0,1,0,2737,
scooby_state_401a3d|18|1 2733,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2737,
scooby_state_401a26|62|1 2730,2,0,0,1,0,0,0,0,0,0,2,1,1,0,2737,
scooby_state_401a16|23|1 2734,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2737,
scooby_state_401a26|60|1 2734,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2737,
scooby_state_4019e0|18|1 2733,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2737,
scooby_state_4019f7|62|1 2728,1,1,0,2,1,0,2,0,0,0,0,0,1,1,2737,
scooby_state_401a16|12|1 2734,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2737,
scooby_state_4019f7|8|1 2734,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2737,
scooby_state_401a07|7|1 2732,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2737,
scooby_state_4019f7|60|1 2734,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2737,
scooby_state_401a26|23|1 2731,1,0,1,0,1,0,1,0,0,0,0,0,0,2,2737,
scooby_state_401a16|0|0 2730,0,3,0,0,0,1,0,0,0,2,0,0,1,0,2737,
scooby_state_4019f7|14|1 2735,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2737,
scooby_state_401a26|61|1 2735,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2737,
scooby_state_401a54|11|1 2734,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2737,
scooby_state_4019f7|1|1 2728,1,0,1,0,1,1,0,1,2,0,1,1,0,0,2737,
scooby_state_401a16|3|1 2733,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2737,
scooby_state_401a07|19|1 2732,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2737,
scooby_state_4019f7|7|1 2734,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2737,
scooby_state_401a16|22|1 2731,1,1,0,0,0,0,1,0,0,0,2,1,0,0,2737,
scooby_state_401a16|14|1 2734,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2737,
scooby_state_401a3d|1|1 2732,2,1,1,0,0,0,0,0,1,0,0,0,0,0,2737,
scooby_state_401a07|18|1 2733,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2737,
scooby_state_4019f7|58|1 2733,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2737,
scooby_state_4019f7|9|1 2732,0,0,1,0,0,0,1,1,1,0,0,0,1,0,2737,
scooby_state_4019f7|6|1 2733,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2737,
scooby_state_401a3d|11|1 2727,1,1,1,4,0,0,1,0,0,1,0,0,0,1,2737,
scooby_state_401a3d|2|1 2733,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2737,
scooby_state_401a54|14|1 2730,0,0,0,1,0,0,2,0,0,0,0,3,0,1,2737,
scooby_state_4019f7|0|0 2729,1,0,1,0,0,0,0,0,1,1,2,0,0,2,2737,
scooby_state_4019f7|23|1 2732,0,1,0,1,0,0,0,0,0,0,0,1,2,0,2737,
scooby_state_401a07|10|1 2736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2737,
scooby_state_401a54|12|1 2730,1,0,0,0,2,0,2,0,0,0,1,1,0,0,2737,
scooby_state_401a54|57|1 2731,0,0,0,2,1,0,0,1,0,1,0,1,0,0,2737,
scooby_state_401a3d|59|1 2735,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2737,
scooby_state_401a16|10|1 2733,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2737,
scooby_state_401a54|24|1 2732,0,1,0,1,0,0,1,1,0,0,1,0,0,0,2737,
scooby_state_401a26|59|1 2733,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2737,
scooby_state_401a54|61|1 2730,1,0,0,0,2,1,0,2,0,1,0,0,0,0,2737,
scooby_state_4019f7|61|1 2730,1,0,0,1,0,0,0,0,1,1,1,0,1,1,2737,
scooby_state_401a16|15|1 2730,1,1,0,0,0,0,0,1,0,0,1,1,1,1,2737,
scooby_state_4019f7|13|1 2730,1,0,1,1,1,0,0,0,0,1,0,1,1,0,2737,
scooby_state_401a07|3|1 2730,0,1,1,1,2,0,0,0,0,0,0,1,1,0,2737,
scooby_state_401a3d|10|1 2731,0,2,0,1,0,0,1,2,0,0,0,0,0,0,2737,
scooby_state_401a26|3|1 2733,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2737,
scooby_state_401a07|59|1 2731,0,0,0,0,0,2,0,0,0,2,0,1,0,1,2737,
scooby_state_401a26|7|1 2734,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2737,
scooby_state_401a54|0|0 2735,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2737,
scooby_state_4019e0|23|1 2731,1,0,0,0,1,0,1,1,0,0,1,0,0,1,2737,
scooby_state_401a54|8|1 2735,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2737,
scooby_state_4019e0|22|1 2734,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2737,
scooby_state_401a26|19|1 2728,1,2,0,0,0,2,1,0,1,0,1,0,0,1,2737,
scooby_state_401a16|58|1 2727,0,2,1,1,2,0,1,0,0,0,0,1,0,2,2737,
scooby_state_401a26|58|1 2735,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2737,
scooby_state_401a3d|17|1 2733,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2737,
scooby_state_401a3d|12|1 2734,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2737,
scooby_state_401a54|62|1 2731,1,3,0,1,0,0,1,0,0,0,0,0,0,0,2737,
scooby_state_401a54|58|1 2731,0,2,2,1,0,0,0,0,0,0,0,0,0,1,2737,
scooby_state_401a54|13|1 2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737,
scooby_state_401a3d|62|1 2732,0,1,0,0,0,0,1,0,1,2,0,0,0,0,2737,
scooby_state_401a07|11|1 2734,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2737,
scooby_state_401a26|12|1 2734,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2737,
scooby_state_401a54|23|1 2735,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2737,
scooby_state_401a26|10|1 2732,1,0,0,2,0,1,1,0,0,0,0,0,0,0,2737,
scooby_state_4019e0|24|1 2734,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2737,
scooby_state_401a26|6|1 2731,0,0,0,0,0,1,2,1,0,1,1,0,0,0,2737,
scooby_state_401a26|13|1 2732,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2737,
scooby_state_401a26|63|1 2732,0,0,0,2,1,0,1,0,0,0,0,0,1,0,2737,
scooby_state_401a54|59|1 2728,1,1,2,0,1,1,2,0,0,0,0,1,0,0,2737,
scooby_state_401a07|61|1 2729,0,0,0,0,0,0,0,3,2,1,0,1,1,0,2737,
scooby_state_401a54|1|1 2734,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2737,
scooby_state_4019e0|59|1 2730,1,0,2,0,0,0,0,0,2,1,1,0,0,0,2737,
scooby_state_401a3d|0|0 2736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2737,
scooby_state_401a54|60|1 2732,0,1,0,1,0,0,0,1,0,1,1,0,0,0,2737,
scooby_state_401a16|11|1 2733,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2737,
scooby_state_401a07|14|1 2736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2737,
scooby_state_401a26|57|1 2732,0,1,1,0,0,0,0,0,0,1,1,1,0,0,2737,
scooby_state_4019e0|2|1 2730,0,1,0,0,1,0,1,0,0,1,1,0,2,0,2737,
scooby_state_4019e0|14|1 2733,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2737,
scooby_state_401a26|4|1 2733,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2737,
scooby_state_401a26|1|1 2726,0,1,0,1,2,1,0,1,0,0,1,0,2,2,2737,
scooby_state_401a26|11|1 2728,2,0,2,1,0,0,0,1,1,2,0,0,0,0,2737,
scooby_state_401a26|2|1 2730,1,1,0,0,1,1,0,0,0,1,1,0,0,1,2737,
scooby_state_401a3d|7|1 2731,0,1,1,0,2,1,0,0,0,0,0,0,0,1,2737,
scooby_state_401a3d|14|1 2731,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2737,
scooby_state_401a3d|13|1 2736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2737,
scooby_state_401a07|62|1 2734,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2737,
scooby_state_401a26|18|1 2735,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2737,
scooby_state_401a3d|61|1 2734,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2737,
scooby_state_401a16|40|1 2733,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2736,
scooby_state_4019e0|61|1 2732,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2736,
scooby_state_401a07|5|1 2731,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2736,
scooby_state_401a3d|15|1 2728,1,0,2,0,1,0,1,0,0,0,1,0,1,1,2736,
scooby_state_401a26|51|1 2724,1,1,0,0,1,1,1,2,2,0,1,0,1,1,2736,
scooby_state_401a07|26|1 2733,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2736,
scooby_state_401a3d|25|1 2726,0,1,1,1,0,1,1,1,0,1,1,0,0,2,2736,
scooby_state_4019e0|57|1 2731,0,0,0,2,0,0,0,0,0,1,0,1,0,1,2736,
scooby_state_401a16|51|1 2735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2736,
scooby_state_401a54|56|1 2732,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2736,
scooby_state_401a26|5|1 2731,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2736,
scooby_state_401a54|44|1 2734,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2736,
scooby_state_401a16|16|1 2732,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2736,
scooby_state_401a54|38|1 2732,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2736,
scooby_state_401a26|54|1 2730,0,0,1,0,0,0,1,1,2,0,0,0,1,0,2736,
scooby_state_401a3d|42|1 2732,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2736,
scooby_state_401a3d|54|1 2731,0,0,1,0,0,2,0,0,1,0,0,0,1,0,2736,
scooby_state_401a54|27|1 2735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2736,
scooby_state_401a26|49|1 2732,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2736,
scooby_state_4019e0|28|1 2734,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2736,
scooby_state_401a16|9|1 2731,0,1,0,1,1,0,1,1,0,0,0,0,0,0,2736,
scooby_state_401a3d|40|1 2732,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2736,
scooby_state_401a3d|5|1 2727,1,0,0,0,1,3,1,0,0,0,0,2,0,1,2736,
scooby_state_401a07|20|1 2735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2736,
scooby_state_4019e0|40|1 2734,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2736,
scooby_state_401a07|46|1 2728,0,1,0,1,0,1,2,0,0,1,0,0,1,1,2736,
scooby_state_4019f7|27|1 2734,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2736,
scooby_state_401a07|63|1 2731,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2736,
scooby_state_401a16|39|1 2733,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2736,
scooby_state_401a16|48|1 2733,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2736,
scooby_state_401a26|50|1 2729,2,0,0,0,3,0,0,0,0,0,1,0,0,1,2736,
scooby_state_401a3d|26|1 2734,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2736,
scooby_state_401a16|18|1 2729,0,0,0,0,1,1,0,2,1,0,0,2,0,0,2736,
scooby_state_401a54|30|1 2731,0,0,0,2,0,0,0,1,0,0,1,1,0,0,2736,
scooby_state_401a16|20|1 2733,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2736,
scooby_state_4019e0|42|1 2732,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2736,
scooby_state_401a3d|56|1 2732,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2736,
scooby_state_401a26|39|1 2734,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2736,
scooby_state_401a07|51|1 2730,0,0,0,0,0,1,1,2,0,0,0,0,1,1,2736,
scooby_state_401a26|41|1 2731,1,0,0,0,0,0,1,1,0,0,0,1,1,0,2736,
scooby_state_4019f7|45|1 2733,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2736,
scooby_state_401a07|25|1 2733,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2736,
scooby_state_401a3d|21|1 2728,1,0,0,0,1,0,1,0,0,0,1,2,2,0,2736,
scooby_state_401a3d|16|1 2725,1,2,0,0,1,2,0,0,0,2,0,1,0,2,2736,
scooby_state_401a16|30|1 2733,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2736,
scooby_state_401a3d|63|1 2732,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2736,
scooby_state_401a16|49|1 2732,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2736,
scooby_state_401a3d|55|1 2733,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2736,
scooby_state_4019e0|49|1 2732,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2736,
scooby_state_4019f7|25|1 2735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2736,
scooby_state_4019e0|56|1 2727,1,0,0,1,2,1,0,0,2,0,1,0,0,1,2736,
scooby_state_401a07|44|1 2731,0,0,0,0,0,2,0,0,0,0,1,1,1,0,2736,
scooby_state_4019f7|38|1 2730,1,2,1,0,0,0,0,0,0,0,0,0,1,1,2736,
scooby_state_401a07|38|1 2728,0,1,0,0,2,1,0,0,0,1,1,1,1,0,2736,
scooby_state_4019e0|39|1 2731,0,2,0,2,1,0,0,0,0,0,0,0,0,0,2736,
scooby_state_4019f7|29|1 2728,0,1,1,0,1,2,0,0,1,0,1,1,0,0,2736,
scooby_state_401a07|55|1 2727,1,1,0,0,0,3,0,1,0,0,1,0,1,1,2736,
scooby_state_401a54|25|1 2726,0,1,0,1,0,0,0,0,3,0,0,1,3,1,2736,
scooby_state_401a54|26|1 2732,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2736,
scooby_state_401a07|41|1 2731,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2736,
scooby_state_401a26|56|1 2731,0,1,0,0,1,1,0,1,0,0,0,1,0,0,2736,
scooby_state_401a07|39|1 2730,1,1,0,1,0,0,1,0,0,0,0,1,0,1,2736,
scooby_state_4019e0|51|1 2729,0,0,0,1,1,0,1,1,1,0,0,1,0,1,2736,
scooby_state_401a07|28|1 2729,1,0,1,0,1,0,2,0,1,0,0,0,0,1,2736,
scooby_state_401a16|28|1 2733,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2736,
scooby_state_401a3d|28|1 2731,0,0,0,0,1,0,0,1,1,1,0,0,1,0,2736,
scooby_state_401a07|56|1 2729,1,0,0,0,1,0,0,2,0,2,1,0,0,0,2736,
scooby_state_4019f7|39|1 2729,0,2,0,0,0,0,0,3,0,1,0,0,0,1,2736,
scooby_state_401a07|43|1 2730,1,2,0,0,1,1,0,0,1,0,0,0,0,0,2736,
scooby_state_401a16|29|1 2731,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2736,
scooby_state_401a3d|29|1 2725,1,1,1,2,0,0,2,0,0,0,1,1,1,1,2736,
scooby_state_401a07|27|1 2732,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2736,
scooby_state_401a54|29|1 2730,0,0,0,0,0,0,0,0,3,0,1,1,1,0,2736,
scooby_state_4019e0|30|1 2731,0,0,0,1,0,0,0,0,0,2,0,2,0,0,2736,
scooby_state_401a26|15|1 2731,0,1,0,0,0,0,0,1,1,0,0,1,1,0,2736,
scooby_state_401a07|30|1 2731,0,0,0,0,0,2,0,0,0,0,2,0,1,0,2736,
scooby_state_4019e0|60|1 2733,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2736,
scooby_state_401a16|41|1 2734,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2736,
scooby_state_4019f7|52|1 2733,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2736,
scooby_state_401a26|26|1 2732,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2736,
scooby_state_401a54|49|1 2730,0,1,0,1,1,1,0,0,1,1,0,0,0,0,2736,
scooby_state_401a26|29|1 2727,1,1,2,0,0,0,2,0,1,0,0,2,0,0,2736,
scooby_state_401a3d|49|1 2731,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2736,
scooby_state_401a16|38|1 2732,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2736,
scooby_state_4019f7|43|1 2731,0,0,0,0,1,0,1,0,1,0,0,2,0,0,2736,
scooby_state_4019e0|50|1 2732,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2736,
scooby_state_4019f7|50|1 2731,0,0,1,1,0,0,0,2,0,0,0,0,1,0,2736,
scooby_state_401a16|50|1 2733,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2736,
scooby_state_401a54|50|1 2732,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2736,
scooby_state_401a07|54|1 2731,0,0,1,0,1,0,0,0,1,0,0,1,1,0,2736,
scooby_state_401a16|60|1 2730,1,0,0,0,0,0,0,1,0,1,0,0,3,0,2736,
scooby_state_401a07|52|1 2731,0,2,1,0,0,0,0,1,0,0,0,1,0,0,2736,
scooby_state_401a3d|30|1 2729,0,2,0,1,0,1,0,1,1,0,0,0,0,1,2736,
scooby_state_4019f7|54|1 2731,0,0,0,2,0,0,0,0,0,0,1,0,2,0,2736,
scooby_state_401a54|43|1 2731,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2736,
scooby_state_401a07|42|1 2732,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2736,
scooby_state_401a54|54|1 2730,0,1,0,0,0,0,0,0,0,2,0,1,1,1,2736,
scooby_state_401a16|24|1 2734,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2736,
scooby_state_401a3d|38|1 2731,0,1,0,0,0,1,1,0,0,0,0,1,1,0,2736,
scooby_state_401a16|42|1 2730,0,1,2,0,0,1,0,0,0,0,1,0,0,1,2736,
scooby_state_401a16|17|1 2734,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2736,
scooby_state_4019e0|45|1 2730,0,1,0,0,0,2,1,0,0,0,0,0,0,2,2736,
scooby_state_401a54|39|1 2733,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2736,
scooby_state_4019e0|41|1 2732,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2736,
scooby_state_401a54|42|1 2732,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2736,
scooby_state_401a26|16|1 2730,0,1,0,2,0,0,1,0,0,0,0,0,1,1,2736,
scooby_state_401a26|27|1 2734,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2736,
scooby_state_4019e0|43|1 2729,0,0,1,1,0,0,0,1,1,2,0,1,0,0,2736,
scooby_state_401a26|43|1 2728,0,1,0,1,0,1,0,2,0,0,2,0,0,1,2736,
scooby_state_4019e0|44|1 2733,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2736,
scooby_state_401a07|45|1 2731,0,0,0,0,2,0,0,1,1,0,1,0,0,0,2736,
scooby_state_4019f7|44|1 2729,0,1,1,1,1,1,0,0,0,0,0,1,0,1,2736,
scooby_state_401a16|44|1 2733,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2736,
scooby_state_4019f7|28|1 2731,0,1,1,0,0,0,0,1,0,0,0,1,0,1,2736,
scooby_state_401a54|45|1 2730,2,0,0,1,1,0,0,0,0,0,0,0,0,2,2736,
scooby_state_401a16|45|1 2729,0,0,2,1,1,1,0,0,1,0,1,0,0,0,2736,
scooby_state_401a26|45|1 2731,1,0,1,1,0,1,0,0,0,0,0,0,1,0,2736,
scooby_state_401a3d|45|1 2732,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2736,
scooby_state_4019e0|46|1 2728,0,0,0,0,0,1,0,1,1,2,0,1,0,2,2736,
scooby_state_4019f7|46|1 2730,1,1,0,1,0,0,2,0,1,0,0,0,0,0,2736,
scooby_state_401a16|46|1 2730,0,0,1,1,0,1,0,0,2,0,1,0,0,0,2736,
scooby_state_401a54|28|1 2730,0,0,0,0,1,3,0,0,0,0,0,1,0,1,2736,
scooby_state_401a3d|27|1 2727,0,1,2,0,0,2,1,1,0,1,0,0,1,0,2736,
scooby_state_401a26|48|1 2734,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2736,
scooby_state_401a26|40|1 2732,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2736,
scooby_state_401a26|44|1 2733,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2736,
scooby_state_401a54|41|1 2730,0,0,0,1,1,1,0,0,0,0,1,1,1,0,2736,
scooby_state_401a07|15|1 2732,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2736,
scooby_state_401a3d|52|1 2730,0,1,0,0,1,0,0,0,0,1,1,0,2,0,2736,
