*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec06/462.libquantum-s2.trace.gz
scooby_state_401f04|6|1 21384,2,0,2,5,0,1,1,3,5,2,1,0,1,1,21408,
scooby_state_401f04|9|1 21384,3,0,2,3,1,2,1,3,1,1,2,2,2,1,21408,
scooby_state_401f04|3|1 21373,3,2,3,2,3,0,6,3,1,2,2,2,1,5,21408,
scooby_state_401f04|4|1 21377,2,1,3,2,2,3,4,2,3,1,2,4,1,1,21408,
scooby_state_401f04|61|1 21377,1,5,2,1,0,1,1,1,1,1,8,3,1,5,21408,
scooby_state_401f04|8|1 21378,3,3,1,2,2,1,1,2,0,3,4,3,2,3,21408,
scooby_state_401f04|51|1 21376,2,3,5,2,2,2,1,4,3,2,1,3,2,0,21408,
scooby_state_401f04|62|1 21368,2,1,4,2,4,4,4,1,0,4,2,4,4,4,21408,
scooby_state_401f04|7|1 21374,1,6,1,5,2,2,3,2,3,0,2,1,3,3,21408,
scooby_state_401f04|55|1 21381,1,2,2,2,2,4,1,3,3,2,0,2,2,1,21408,
scooby_state_401f04|37|1 21368,2,3,3,4,3,4,4,3,0,3,1,3,1,5,21407,
scooby_state_401f04|26|1 21371,5,3,3,1,1,2,0,5,4,6,0,0,4,2,21407,
scooby_state_401f04|34|1 21372,2,2,4,7,5,2,0,2,2,0,2,2,2,3,21407,
scooby_state_401f04|48|1 21368,3,4,2,3,3,4,3,2,1,2,3,4,3,2,21407,
scooby_state_401f04|19|1 21374,1,4,3,4,4,4,3,2,2,0,2,1,2,1,21407,
scooby_state_401f04|46|1 21370,1,2,5,3,2,2,1,3,4,4,0,2,3,5,21407,
scooby_state_401f04|35|1 21369,2,3,0,4,1,4,2,1,1,0,9,3,3,5,21407,
scooby_state_401f04|11|1 21362,5,3,0,2,2,6,4,0,3,4,9,2,4,1,21407,
scooby_state_401f04|14|1 21371,4,4,3,2,0,3,3,2,2,1,4,2,3,3,21407,
scooby_state_401f04|10|1 21372,1,1,0,1,2,5,1,6,3,2,8,2,0,3,21407,
scooby_state_401f04|12|1 21366,6,2,4,3,2,2,4,0,3,3,2,2,4,4,21407,
scooby_state_401f04|38|1 21364,7,4,1,1,2,3,4,2,5,4,2,2,3,3,21407,
scooby_state_401f04|50|1 21371,1,1,1,2,2,2,1,4,4,1,5,4,4,4,21407,
scooby_state_401f04|13|1 21364,2,2,5,5,2,6,7,3,0,3,0,3,2,3,21407,
scooby_state_401f04|39|1 21365,4,3,1,3,8,5,5,4,1,1,2,0,1,4,21407,
scooby_state_401f04|41|1 21372,4,2,4,3,2,6,3,1,3,1,2,0,1,3,21407,
scooby_state_401f04|18|1 21370,1,5,8,2,4,0,0,4,3,3,3,1,3,0,21407,
scooby_state_401f04|47|1 21366,7,1,1,0,3,3,5,3,4,0,6,6,1,1,21407,
scooby_state_401f04|28|1 21372,3,1,1,2,4,1,2,4,1,1,2,4,7,2,21407,
scooby_state_401f04|45|1 21363,5,3,5,3,6,1,4,1,3,2,2,2,2,5,21407,
scooby_state_401f04|40|1 21370,2,7,1,4,3,1,1,1,3,2,2,3,4,3,21407,
scooby_state_401f04|31|1 21372,2,0,1,3,4,3,2,3,3,3,5,2,2,2,21407,
scooby_state_401f04|33|1 21379,2,4,2,5,0,3,4,1,1,1,0,3,2,0,21407,
scooby_state_401f04|32|1 21380,1,1,1,2,3,1,2,2,2,1,4,4,1,2,21407,
scooby_state_401f04|30|1 21369,4,2,5,2,2,4,2,3,2,1,2,5,2,2,21407,
scooby_state_401f04|44|1 21375,2,5,2,1,1,0,4,1,4,1,2,1,6,2,21407,
scooby_state_401f04|43|1 21372,4,1,3,4,4,1,1,1,4,3,3,3,0,3,21407,
scooby_state_401f04|36|1 21373,1,2,2,3,2,2,1,7,5,4,1,3,0,1,21407,
scooby_state_401f04|29|1 21370,6,1,2,6,4,2,2,2,2,0,5,4,0,1,21407,
scooby_state_401f04|20|1 21363,4,5,4,6,2,2,0,2,5,1,4,4,5,0,21407,
scooby_state_401f04|25|1 21370,1,1,3,3,3,7,1,4,1,0,5,2,4,2,21407,
scooby_state_401f04|23|1 21361,3,3,5,4,6,2,0,7,4,2,1,4,3,2,21407,
scooby_state_401f04|22|1 21365,5,5,3,2,2,6,5,2,2,0,4,4,1,1,21407,
scooby_state_401f04|21|1 21373,2,3,4,1,3,2,4,0,3,3,4,2,0,3,21407,
scooby_state_401f04|42|1 21369,0,2,0,2,4,1,3,4,1,2,4,6,7,2,21407,
scooby_state_401f04|27|1 21364,1,1,2,5,4,4,7,4,2,6,3,0,3,1,21407,
scooby_state_401f04|17|1 21376,1,2,1,1,5,2,2,1,1,3,2,1,3,6,21407,
scooby_state_401f04|15|1 21371,1,5,5,4,2,2,0,3,1,4,3,1,3,2,21407,
scooby_state_401f04|24|1 21368,3,4,1,3,3,1,6,3,2,6,1,2,1,3,21407,
scooby_state_401f04|49|1 21375,2,4,3,0,0,2,3,5,4,3,2,2,0,2,21407,
scooby_state_401f04|16|1 21369,2,5,2,4,2,0,3,1,7,1,6,2,2,1,21407,
scooby_state_402144|0|0 8181,4,0,0,1,1,2,1,1,0,0,0,0,0,2,8193,
scooby_state_402144|5|1 8177,1,2,1,1,0,2,1,1,0,1,0,1,4,1,8193,
scooby_state_402144|29|1 8176,1,2,1,1,0,2,0,0,0,2,1,4,1,1,8192,
scooby_state_402144|54|1 8183,0,0,0,3,0,2,1,0,1,0,0,0,1,1,8192,
scooby_state_402144|23|1 8177,0,1,1,1,2,0,1,1,0,3,1,2,1,1,8192,
scooby_state_402144|2|1 8179,1,0,1,0,3,1,0,3,0,1,0,1,0,2,8192,
scooby_state_402144|24|1 8172,5,0,2,0,1,2,3,1,0,0,2,2,1,1,8192,
scooby_state_402144|19|1 8179,1,1,1,0,1,1,5,0,0,1,0,1,0,1,8192,
scooby_state_402144|25|1 8182,0,0,1,0,2,0,3,0,1,0,0,0,1,2,8192,
scooby_state_402144|21|1 8180,2,3,0,0,0,1,1,0,2,0,0,1,2,0,8192,
scooby_state_402144|36|1 8178,1,2,2,0,0,1,1,0,0,1,3,1,0,2,8192,
scooby_state_402144|10|1 8176,2,1,2,0,1,0,0,2,0,2,2,2,2,0,8192,
scooby_state_402144|46|1 8174,3,0,1,1,0,2,1,2,1,1,3,0,2,1,8192,
scooby_state_402144|31|1 8185,1,0,1,0,0,0,1,0,1,0,0,2,1,0,8192,
scooby_state_402144|6|1 8173,0,1,1,2,1,2,2,2,2,1,0,1,1,3,8192,
scooby_state_402144|18|1 8175,2,2,0,2,2,1,2,2,0,1,0,1,1,1,8192,
scooby_state_402144|17|1 8181,0,0,1,1,2,1,0,2,0,0,0,1,2,1,8192,
scooby_state_402144|8|1 8180,2,0,0,1,0,0,0,1,4,1,1,2,0,0,8192,
scooby_state_402144|15|1 8179,1,0,1,3,2,0,1,1,0,0,1,0,2,1,8192,
scooby_state_402144|14|1 8181,2,0,0,1,1,0,0,1,2,2,2,0,0,0,8192,
scooby_state_402144|30|1 8178,1,1,1,4,2,0,2,0,0,1,1,0,1,0,8192,
scooby_state_402144|49|1 8178,1,0,1,1,1,0,1,3,1,0,0,1,1,3,8192,
scooby_state_402144|12|1 8176,1,0,0,1,1,1,2,0,1,3,2,1,1,2,8192,
scooby_state_402144|52|1 8181,0,2,1,2,0,0,1,0,1,3,0,0,1,0,8192,
scooby_state_402144|3|1 8181,0,0,1,0,2,1,1,1,2,0,0,0,1,2,8192,
scooby_state_402144|11|1 8173,3,0,3,0,2,0,2,0,2,1,3,2,1,0,8192,
scooby_state_402144|34|1 8175,0,2,1,0,0,2,0,2,1,0,1,2,3,3,8192,
scooby_state_402144|4|1 8182,2,0,0,2,1,1,0,0,0,1,0,0,1,2,8192,
scooby_state_402144|33|1 8174,4,0,4,0,1,1,1,1,1,1,1,0,2,1,8192,
scooby_state_402144|1|1 8172,2,1,1,0,1,1,1,3,1,0,1,3,0,5,8192,
scooby_state_402144|32|1 8177,0,4,1,0,1,0,2,2,1,1,0,0,1,2,8192,
scooby_state_402144|51|1 8174,2,0,1,3,3,0,0,1,3,1,1,1,1,1,8192,
scooby_state_402144|63|1 8184,1,0,0,0,0,1,0,2,1,0,3,0,0,0,8192,
scooby_state_402144|50|1 8179,2,1,0,3,0,2,1,1,1,0,0,1,0,1,8192,
scooby_state_402144|9|1 8168,2,0,0,1,2,2,1,3,3,1,2,3,2,2,8192,
scooby_state_402144|16|1 8177,0,2,0,0,1,2,2,1,2,2,1,0,2,0,8192,
scooby_state_402144|47|1 8181,0,1,0,3,0,1,1,1,1,2,1,0,0,0,8192,
scooby_state_402144|45|1 8179,1,1,1,1,0,0,0,3,1,3,0,0,2,0,8192,
scooby_state_402144|37|1 8179,1,4,1,0,1,1,0,1,0,0,1,1,1,1,8192,
scooby_state_402144|43|1 8178,4,0,0,1,2,1,2,0,0,0,2,0,1,1,8192,
scooby_state_402144|48|1 8176,1,1,3,0,2,1,0,0,1,2,2,1,0,2,8192,
scooby_state_402144|42|1 8174,2,3,1,2,0,1,2,0,1,2,2,0,1,1,8192,
scooby_state_402144|55|1 8176,1,2,0,0,2,3,2,1,1,0,1,1,1,1,8192,
scooby_state_402144|53|1 8180,0,1,0,2,1,0,2,1,1,1,0,2,0,1,8192,
scooby_state_402144|38|1 8177,4,1,0,1,0,1,3,1,0,0,0,3,1,0,8192,
scooby_state_402144|35|1 8174,1,1,1,1,2,3,1,4,0,1,0,0,1,2,8192,
scooby_state_402144|13|1 8177,1,1,2,1,0,2,2,3,0,2,0,0,1,0,8192,
scooby_state_402144|41|1 8176,3,3,2,2,0,0,1,0,1,2,0,1,0,1,8192,
scooby_state_402144|44|1 8178,2,2,0,2,1,2,1,1,1,0,0,1,1,0,8192,
scooby_state_402144|40|1 8184,0,0,0,1,0,0,1,0,1,0,1,1,3,0,8192,
scooby_state_402144|27|1 8175,2,0,3,1,2,0,2,0,0,2,0,1,2,2,8192,
scooby_state_402144|28|1 8183,0,1,0,1,0,0,0,1,0,0,1,1,1,3,8192,
scooby_state_402144|58|1 8178,1,0,0,2,0,0,1,1,3,1,0,1,2,2,8192,
scooby_state_402144|59|1 8179,2,1,2,1,1,0,1,0,2,0,0,3,0,0,8192,
scooby_state_402144|62|1 8176,3,0,2,3,0,0,2,3,0,1,0,0,2,0,8192,
scooby_state_402144|22|1 8177,1,1,2,0,1,1,1,0,1,0,4,2,1,0,8192,
scooby_state_402144|39|1 8177,1,1,1,5,2,1,0,1,1,0,0,1,0,1,8192,
scooby_state_402144|61|1 8177,0,3,0,2,0,1,2,1,2,0,2,1,1,0,8192,
scooby_state_402144|60|1 8178,0,1,0,2,1,0,3,1,3,1,1,1,0,0,8192,
scooby_state_402144|26|1 8178,0,0,0,1,2,1,1,3,2,2,0,1,0,1,8192,
scooby_state_402144|20|1 8173,2,4,3,0,0,3,0,3,1,1,1,0,0,1,8192,
scooby_state_402144|57|1 8174,2,0,2,2,1,1,0,2,1,2,1,1,0,3,8192,
scooby_state_402144|56|1 8177,0,1,1,0,2,1,1,0,2,0,1,2,1,3,8192,
scooby_state_402144|7|1 8181,1,4,0,1,0,0,0,1,2,1,0,1,0,0,8192,
scooby_state_407335|54|2 1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_406144|34|0 1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_406154|53|-1 1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_404875|52|0 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_401ecf|38|1 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_401f2e|31|0 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_401ec0|37|6 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_401f04|50|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_401a4b|52|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_407340|13|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_406144|5|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_407330|12|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_404870|33|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40215c|31|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_401e60|57|16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_404883|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_401a30|40|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_406100|4|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_402119|38|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_401ec0|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4020d0|3|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_402100|4|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_401a40|41|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_405030|0|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_401e82|58|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_401f00|60|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_402112|37|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,

scooby_action_0_deg_dist 0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_4_deg_dist 0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_32_deg_dist 0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_3_deg_dist 0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_5_deg_dist 0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_1_deg_dist 0,88856,59222,0,148075,0,1595003,0,0,0,0,0,0,0,0,0,
scooby_action_30_deg_dist 0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_-3_deg_dist 0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_10_deg_dist 0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_-1_deg_dist 0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_23_deg_dist 0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_-6_deg_dist 0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_11_deg_dist 0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_22_deg_dist 0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_12_deg_dist 0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

scooby_track_called 1894408
scooby_track_same_address 2424
scooby_track_evict 1891728

scooby_reward_demand_called 1894408
scooby_reward_demand_pt_not_found 32830
scooby_reward_demand_pt_found 1861578
scooby_reward_demand_pt_found_total 1861578
scooby_reward_demand_has_reward 0
scooby_reward_train_called 273
scooby_reward_assign_reward_called 1891983
scooby_reward_no_pref 232
scooby_reward_incorrect 41
scooby_reward_correct_untimely 1620309
scooby_reward_correct_timely 241269
scooby_reward_out_of_bounds 30132
scooby_reward_tracker_hit 0

scooby_reward_none_low_bw 232
scooby_reward_none_high_bw 0
scooby_reward_incorrect_low_bw 41
scooby_reward_incorrect_high_bw 0
scooby_reward_correct_untimely_low_bw 1620309
scooby_reward_correct_untimely_high_bw 0
scooby_reward_correct_timely_low_bw 241269
scooby_reward_correct_timely_high_bw 0
scooby_reward_out_of_bounds_low_bw 30132
scooby_reward_out_of_bounds_high_bw 0
scooby_reward_tracker_hit_low_bw 0
scooby_reward_tracker_hit_high_bw 0

scooby_reward_1 0,21,1619909,239888,29557,0,
scooby_reward_3 0,4,144,97,8,0,
scooby_reward_4 0,4,105,118,15,0,
scooby_reward_5 0,3,92,113,16,0,
scooby_reward_10 0,0,21,193,45,0,
scooby_reward_11 0,0,22,166,35,0,
scooby_reward_12 0,0,16,169,45,0,
scooby_reward_22 0,0,0,156,88,0,
scooby_reward_23 0,0,0,156,78,0,
scooby_reward_30 0,0,0,110,114,0,
scooby_reward_32 0,0,0,103,94,0,
scooby_reward_-1 0,4,0,0,0,0,
scooby_reward_-3 0,2,0,0,18,0,
scooby_reward_-6 0,3,0,0,19,0,
scooby_reward_0 232,0,0,0,0,0,

scooby_train_called 1891727
scooby_train_compute_reward 273

scooby_register_fill_called 1226548
scooby_register_fill_set 241300
scooby_register_fill_set_total 241300

scooby_register_prefetch_hit_called 2290944
scooby_register_prefetch_hit_set 1015718
scooby_register_prefetch_hit_set_total 1015718

scooby_pref_issue_scooby 9740879

learning_engine_featurewise.action.called 1894408
learning_engine_featurewise.action.explore 3460
learning_engine_featurewise.action.exploit 1890948
learning_engine_featurewise.action.fallback 0
learning_engine_featurewise.action.dyn_fallback_saved_bw 0
learning_engine_featurewise.action.dyn_fallback_saved_bw_acc 36
learning_engine_featurewise.action.index_1_explored 221
learning_engine_featurewise.action.index_1_exploited 1890935
learning_engine_featurewise.action.index_3_explored 247
learning_engine_featurewise.action.index_3_exploited 6
learning_engine_featurewise.action.index_4_explored 238
learning_engine_featurewise.action.index_4_exploited 4
learning_engine_featurewise.action.index_5_explored 221
learning_engine_featurewise.action.index_5_exploited 3
learning_engine_featurewise.action.index_10_explored 259
learning_engine_featurewise.action.index_10_exploited 0
learning_engine_featurewise.action.index_11_explored 223
learning_engine_featurewise.action.index_11_exploited 0
learning_engine_featurewise.action.index_12_explored 230
learning_engine_featurewise.action.index_12_exploited 0
learning_engine_featurewise.action.index_22_explored 244
learning_engine_featurewise.action.index_22_exploited 0
learning_engine_featurewise.action.index_23_explored 234
learning_engine_featurewise.action.index_23_exploited 0
learning_engine_featurewise.action.index_30_explored 224
learning_engine_featurewise.action.index_30_exploited 0
learning_engine_featurewise.action.index_32_explored 197
learning_engine_featurewise.action.index_32_exploited 0
learning_engine_featurewise.action.index_-1_explored 234
learning_engine_featurewise.action.index_-1_exploited 0
learning_engine_featurewise.action.index_-3_explored 234
learning_engine_featurewise.action.index_-3_exploited 0
learning_engine_featurewise.action.index_-6_explored 222
learning_engine_featurewise.action.index_-6_exploited 0
learning_engine_featurewise.action.index_0_explored 232
learning_engine_featurewise.action.index_0_exploited 0
learning_engine_featurewise.learn.called 1891727
learning_engine_featurewise.learn.su_skip_PC 0
learning_engine_featurewise.learn.su_skip_PC_Delta 0

learning_engine_featurewise.q_value_histogram.bucket_0 0
learning_engine_featurewise.q_value_histogram.bucket_1 0
learning_engine_featurewise.q_value_histogram.bucket_2 0
learning_engine_featurewise.q_value_histogram.bucket_3 0
learning_engine_featurewise.q_value_histogram.bucket_4 616
learning_engine_featurewise.q_value_histogram.bucket_5 146
learning_engine_featurewise.q_value_histogram.bucket_6 1890186
learning_engine_featurewise.q_value_histogram.bucket_7 0

learning_engine_featurewise.consensus.total 1890948
learning_engine_featurewise.consensus.feature_align_PC 1890945
learning_engine_featurewise.consensus.feature_align_PC_ratio 1.00
learning_engine_featurewise.consensus.feature_align_PC_Delta 1890940
learning_engine_featurewise.consensus.feature_align_PC_Delta_ratio 1.00
learning_engine_featurewise.consensus.feature_align_all 1890937
learning_engine_featurewise.consensus.feature_align_all_ratio 1.00

learning_engine_featurewise.feature_PC_min_weight 1000000.00000000
learning_engine_featurewise.feature_PC_max_weight 0.00000000
learning_engine_featurewise.feature_PC_Delta_min_weight 1000000.00000000
learning_engine_featurewise.feature_PC_Delta_max_weight 0.00000000
unique_pcs 26
unique_pages 8202
unique_trigger_pcs 14
total_bitmaps_seen 0
unique_bitmaps_seen 0

scooby_bw_epochs 295022
scooby_bw_level_0 46599
scooby_bw_level_1 91312
scooby_bw_level_2 96771
scooby_bw_level_3 60340

scooby_ipc_epochs 0
scooby_ipc_level_0 0
scooby_ipc_level_1 0
scooby_ipc_level_2 0
scooby_ipc_level_3 0

scooby_cache_acc_epochs 71311
scooby_cache_acc_level_0 1
scooby_cache_acc_level_1 0
scooby_cache_acc_level_2 8
scooby_cache_acc_level_3 238
scooby_cache_acc_level_4 691
scooby_cache_acc_level_5 612
scooby_cache_acc_level_6 296
scooby_cache_acc_level_7 1488
scooby_cache_acc_level_8 2423
scooby_cache_acc_level_9 65554

Channel_0_RQ_row_buffer_hit 793773
Channel_0_RQ_row_buffer_miss 784343
Channel_0_WQ_row_buffer_hit 154095
Channel_0_WQ_row_buffer_miss 431390
Channel_0_WQ_full 0
Channel_0_dbus_congested 1606278

avg_congested_cycle 11

DRAM_bw_pochs 295022
DRAM_bw_level_0 46599
DRAM_bw_level_1 91312
DRAM_bw_level_2 96771
DRAM_bw_level_3 60340
