*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec17/607.cactuBSSN-s3.trace.xz
scooby_state_620ae3|18|1 756,0,0,1,0,1,0,0,0,0,0,1,0,0,0,759,
scooby_state_620ae3|6|1 757,0,0,0,1,0,1,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|53|1 759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|23|1 757,0,0,0,0,0,0,0,1,0,1,0,0,0,0,759,
scooby_state_620ae3|52|1 759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|1|1 759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|16|1 757,0,0,0,0,0,0,0,0,1,0,0,0,1,0,759,
scooby_state_620ae3|17|1 758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|19|1 759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|21|1 758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|12|1 758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,759,
scooby_state_620ae3|7|1 758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,759,
scooby_state_620ae3|60|1 757,0,0,0,0,0,0,0,0,0,0,1,1,0,0,759,
scooby_state_620ae3|11|1 759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|20|1 758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,759,
scooby_state_620ae3|55|1 759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|54|1 759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|2|1 759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|58|1 758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,759,
scooby_state_620ae3|63|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,759,
scooby_state_620ae3|14|1 758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|0|0 757,0,1,0,0,0,0,0,0,0,0,0,0,1,0,759,
scooby_state_620ae3|3|1 758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,759,
scooby_state_620ae3|42|1 757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,758,
scooby_state_620ae3|29|1 757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|43|1 757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|30|1 757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,758,
scooby_state_620ae3|48|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|28|1 756,1,0,0,0,0,0,0,0,1,0,0,0,0,0,758,
scooby_state_620ae3|38|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|39|1 757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|44|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|45|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|46|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|47|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|34|1 757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,758,
scooby_state_620ae3|31|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|26|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|49|1 756,0,0,0,0,0,1,0,0,0,1,0,0,0,0,758,
scooby_state_620ae3|51|1 756,0,0,0,0,1,0,0,0,0,0,0,0,0,1,758,
scooby_state_620ae3|27|1 754,2,0,0,0,0,0,0,1,1,0,0,0,0,0,758,
scooby_state_620ae3|35|1 756,1,0,0,0,1,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|37|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|33|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|32|1 757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,758,
scooby_state_620ae3|40|1 757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|41|1 756,1,0,0,0,0,0,1,0,0,0,0,0,0,0,758,
scooby_state_620ae3|25|1 757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_620ae3|50|1 755,0,0,0,0,0,0,0,0,0,1,1,1,0,0,758,
scooby_state_620ae3|36|1 758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,
scooby_state_5c165b|37|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|53|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|42|1 107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,
scooby_state_5c165b|38|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|52|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|51|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|35|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|28|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|47|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|48|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|49|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|33|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|20|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|24|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|54|1 107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|25|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|44|1 107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108,
scooby_state_5c165b|45|1 107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|27|1 107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|31|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|43|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|8|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|50|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|29|1 107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108,
scooby_state_5c165b|7|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|6|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|4|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|3|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|15|1 106,1,0,0,0,0,0,0,0,0,0,1,0,0,0,108,
scooby_state_5c165b|11|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|5|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|17|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|9|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|55|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|40|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|2|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|39|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|23|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|34|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|41|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|21|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|36|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|46|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|1|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|30|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|26|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|32|1 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|14|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|19|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|22|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|18|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|16|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|13|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|12|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|10|1 107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
scooby_state_5c165b|56|1 107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_5c165b|0|0 106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_5c165b|60|1 107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_5c165b|59|1 107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_5c165b|57|1 107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_5c165b|61|1 107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_5c165b|58|1 106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_5c165b|62|1 107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_5c165b|63|1 107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,
scooby_state_a5f4c9|3|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d9a0|9|-30 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_436890|17|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|40|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81d9c4|39|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d783|30|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81cb03|44|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d5c2|23|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d7c3|31|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620ab0|43|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5fb40|17|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d8c5|35|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|45|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf02|60|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_438840|33|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a7ae35|56|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|42|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bfcd|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5fb59|21|-17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fd02|52|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a738f5|20|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d8f8|60|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4843c0|15|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61dc2|55|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5bc7f6|31|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61e80|58|3 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf0f|10|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_6207e0|31|-12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81d294|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d78|31|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf0f|22|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5fb59|53|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a89303|12|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|27|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5f509|20|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47ec8f|50|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620b52|45|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_484382|14|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43886f|45|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a8a970|37|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5db3c|20|-19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5fb59|44|37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a8a820|32|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5beb0|58|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_435eb0|58|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5fb59|9|-26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_950661|25|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_6207bd|30|-16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5fb40|45|24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|23|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_62084c|54|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_484439|16|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9507f1|31|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5db3c|54|8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620ac5|18|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9504d1|19|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4004f0|1|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_950800|32|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a79c3a|57|31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439241|9|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47ef04|60|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81d0c1|3|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620b8f|51|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a601|24|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a79c3a|47|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf0f|60|33 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d43|49|21 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d43|1|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_438873|40|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43572b|17|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf0f|51|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d43|54|5 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81da71|57|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d9a0|8|-30 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620aa2|42|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81da7a|58|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a738f5|15|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fd40|53|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5db3c|38|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47fe70|57|54 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d43|59|5 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483b40|45|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_950043|1|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_950034|61|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_436b40|45|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf0f|35|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_950321|12|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483bc9|47|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4803c1|15|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948b83|46|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5db3c|44|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47e540|21|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47fd44|53|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a89281|10|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf0f|48|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d9c7|39|15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d871|38|31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d99c|38|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf8c|62|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d881|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5f541|21|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|28|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5c1681|26|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d5be|22|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_436bc1|47|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483444|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d5df|39|31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d502|20|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d370|13|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948b73|10|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d4e6|19|2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a8a880|34|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5dc42|49|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5fb59|7|-47 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948b02|44|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4371b1|23|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|39|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a64640|25|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81ca80|42|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a64600|24|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4e4301|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81da42|41|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5db9a|39|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5dc01|48|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d84f|33|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948b30|1|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fdc1|55|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d900|36|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5db6b|21|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81d8e4|55|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_950003|0|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a8a930|36|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_400580|22|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948f00|60|16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_400580|2|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a79c20|48|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d43|27|-32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47ee20|56|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a64682|26|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d43|28|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47f429|16|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81cdc0|55|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94dc24|35|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a738c0|35|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81d9a0|38|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf0f|38|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d43|30|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94ffc1|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_435ec1|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|36|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81ccc0|51|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eec0|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a7a770|29|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483af8|49|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d3c2|15|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5db6b|46|26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d81|54|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a892c1|11|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d602|24|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5f509|5|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d381|14|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5f4f4|38|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a8a842|33|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47ee83|58|37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5f4c0|19|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5c16cb|27|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d750|29|-20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47f370|13|-41 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5ba1bb|0|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf40|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5dbe0|47|29 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a79c80|50|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
