*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec06/473.astar-s0.trace.gz
scooby_state_407060|14|-3 0,0,0,0,0,2,0,0,1,0,6,9,0,0,0,18,
scooby_state_407060|15|0 0,0,1,0,1,0,1,0,0,1,0,13,1,0,0,18,
scooby_state_406cfe|29|-4 0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_406be9|57|-1 11,0,0,1,2,0,0,0,0,0,0,2,0,2,0,18,
scooby_state_406cfe|22|5 10,1,0,0,1,0,0,0,0,5,0,0,0,0,0,17,
scooby_state_407060|52|-2 0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,17,
scooby_state_407060|54|0 0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,17,
scooby_state_406be9|18|5 1,0,1,0,0,0,0,0,0,0,0,14,0,1,0,17,
scooby_state_406cfe|17|4 0,0,2,2,0,0,1,2,1,0,2,0,6,1,0,17,
scooby_state_406be9|3|-1 10,1,0,0,1,1,1,0,0,0,2,0,0,1,0,17,
scooby_state_407060|26|-3 4,0,0,0,0,0,0,0,0,0,0,12,1,0,0,17,
scooby_state_407060|17|-10 0,0,0,0,0,0,0,0,0,0,0,12,4,1,0,17,
scooby_state_406cfe|17|2 0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,
scooby_state_406c70|12|-31 0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,17,
scooby_state_406c70|18|-33 15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,
scooby_state_406cfe|42|-2 0,8,0,2,0,0,0,2,0,4,0,0,1,0,0,17,
scooby_state_406c70|10|-36 2,0,0,1,3,0,3,0,2,0,2,1,1,2,0,17,
scooby_state_406be9|18|-1 13,0,1,0,0,0,0,0,2,0,0,0,0,0,0,16,
scooby_state_406cfe|15|14 0,0,0,0,4,1,0,0,1,2,0,0,3,0,5,16,
scooby_state_406c70|1|-33 1,1,1,1,1,1,2,2,2,1,0,1,0,0,2,16,
scooby_state_407060|22|0 3,0,0,0,0,0,0,0,3,0,0,7,0,2,1,16,
scooby_state_406c70|17|-33 13,1,0,0,0,0,0,0,0,0,1,1,0,0,0,16,
scooby_state_407060|22|-3 0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,16,
scooby_state_406c70|2|-31 0,0,0,0,0,0,0,0,1,1,12,1,0,1,0,16,
scooby_state_406be9|62|-1 12,0,0,0,2,0,0,0,0,0,1,0,0,1,0,16,
scooby_state_406cfe|17|-4 15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,
scooby_state_406c70|31|1 4,1,2,0,1,1,1,0,1,0,1,1,1,2,0,16,
scooby_state_406c70|14|-28 0,1,1,1,2,3,0,0,0,2,2,2,0,0,2,16,
scooby_state_406c70|46|31 9,1,1,0,0,0,1,0,0,0,2,0,0,2,0,16,
scooby_state_4070c5|26|1 15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_406be9|38|-1 5,0,1,1,0,0,0,2,0,1,2,1,0,1,2,16,
scooby_state_406be9|60|-1 14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,
scooby_state_406be9|62|4 0,2,2,0,2,1,0,0,0,2,1,1,1,2,2,16,
scooby_state_4072fb|48|0 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_406cfe|1|-15 0,4,9,0,1,0,0,0,0,0,0,2,0,0,0,16,
scooby_state_406be9|16|-6 2,2,2,1,3,0,3,1,1,1,0,0,0,0,0,16,
scooby_state_406be9|31|-4 2,0,0,5,2,1,1,2,1,0,0,0,1,0,1,16,
scooby_state_407060|5|-4 0,7,0,4,0,0,2,0,0,1,0,0,0,0,1,15,
scooby_state_406c70|34|-1 2,0,0,2,2,3,1,2,0,1,1,0,0,0,1,15,
scooby_state_406be9|21|-1 8,0,1,3,0,0,0,0,0,0,0,0,1,1,1,15,
scooby_state_406cfe|11|7 0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,
scooby_state_407060|33|0 0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,
scooby_state_406c70|42|-4 0,3,0,0,2,0,3,0,3,0,0,1,1,2,0,15,
scooby_state_406be9|7|-1 11,0,0,0,0,0,1,0,0,1,0,1,0,1,0,15,
scooby_state_406be9|4|-1 11,0,0,0,0,0,0,0,0,0,2,0,0,1,1,15,
scooby_state_4070c5|25|8 14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_406cfe|7|4 0,3,0,0,0,0,1,0,0,0,0,0,11,0,0,15,
scooby_state_407060|18|-4 0,0,6,0,1,2,0,0,0,0,0,6,0,0,0,15,
scooby_state_4070c5|28|1 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_407060|56|0 0,0,1,3,0,0,0,0,1,0,0,9,0,0,1,15,
scooby_state_406c70|14|4 0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,
scooby_state_406c70|10|-1 1,0,0,1,0,0,1,0,0,0,11,0,0,0,1,15,
scooby_state_406c70|35|1 6,0,1,0,1,0,0,0,0,1,3,1,1,1,0,15,
scooby_state_406cfe|14|-4 8,3,0,0,0,2,0,0,0,0,0,0,0,2,0,15,
scooby_state_407060|13|-3 0,0,0,2,0,0,0,1,0,0,0,10,2,0,0,15,
scooby_state_407060|42|0 0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,
scooby_state_406cfe|15|-3 0,2,6,0,0,0,0,0,0,0,0,1,0,2,4,15,
scooby_state_407060|18|-3 1,0,3,0,0,0,4,4,0,1,0,2,0,0,0,15,
scooby_state_406cfe|58|-5 0,0,2,2,2,0,0,2,0,0,2,1,2,2,0,15,
scooby_state_406be9|29|-6 0,2,0,3,0,0,0,1,3,0,2,0,3,0,1,15,
scooby_state_407060|23|0 0,0,0,0,1,0,0,0,0,0,0,12,2,0,0,15,
scooby_state_406be9|51|-1 11,1,0,0,0,0,0,0,0,0,0,1,2,0,0,15,
scooby_state_406be9|7|5 11,0,0,2,0,0,0,0,2,0,0,0,0,0,0,15,
scooby_state_406c70|47|-1 11,0,1,0,0,0,0,0,0,0,1,1,0,0,0,14,
scooby_state_406cfe|7|-45 0,2,4,4,4,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_406c70|11|-2 0,2,0,0,0,0,0,0,0,2,2,2,2,2,2,14,
scooby_state_406be9|56|-1 8,2,0,2,0,1,0,0,0,1,0,0,0,0,0,14,
scooby_state_406be9|11|-1 13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_407060|19|-2 0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,
scooby_state_4072fb|41|0 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_406cfe|27|-15 2,0,0,0,3,0,0,0,3,2,0,2,2,0,0,14,
scooby_state_406cfe|16|-2 0,11,1,0,0,0,0,0,0,0,0,0,0,0,2,14,
scooby_state_406c70|2|-33 0,2,0,2,1,0,1,1,0,1,5,0,0,0,1,14,
scooby_state_407060|8|0 0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,
scooby_state_407060|49|-13 0,0,1,0,0,0,1,1,0,0,0,11,0,0,0,14,
scooby_state_407060|3|-7 0,0,0,0,0,0,0,0,2,0,0,10,0,0,2,14,
scooby_state_407060|15|-5 5,0,0,0,0,0,0,0,0,0,0,4,1,0,4,14,
scooby_state_406c70|30|-2 1,11,1,0,0,0,1,0,0,0,0,0,0,0,0,14,
scooby_state_406cfe|21|17 0,0,0,2,0,4,0,0,0,8,0,0,0,0,0,14,
scooby_state_406be9|24|-1 13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_406c70|51|33 3,0,0,5,4,1,0,0,0,0,0,0,0,1,0,14,
scooby_state_406cfe|15|-4 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_406c70|28|-31 0,2,0,0,0,0,0,0,0,0,11,1,0,0,0,14,
scooby_state_406be9|43|-1 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_407060|9|-3 0,0,0,0,1,0,1,0,0,0,0,11,0,0,1,14,
scooby_state_4070c5|48|20 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_407060|53|-2 0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,
scooby_state_406be9|35|6 0,0,3,3,1,0,1,0,2,0,1,0,0,3,0,14,
scooby_state_406c70|41|1 6,1,0,0,2,1,0,0,1,1,0,1,0,1,0,14,
scooby_state_406cfe|17|-5 4,0,0,9,0,0,0,1,0,0,0,0,0,0,0,14,
scooby_state_406c70|44|-15 2,1,0,1,1,0,1,1,0,1,1,1,1,2,1,14,
scooby_state_406c70|3|1 7,1,0,0,0,1,1,0,0,0,2,0,1,0,1,14,
scooby_state_406cfe|24|8 0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,
scooby_state_406c70|59|28 1,1,1,0,0,0,0,1,3,0,2,0,1,2,1,13,
scooby_state_406c70|46|4 0,0,0,0,0,0,1,0,1,0,0,10,0,0,1,13,
scooby_state_406be9|37|-1 11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13,
scooby_state_406cfe|2|-5 0,0,2,4,0,0,0,1,0,1,1,0,1,0,3,13,
scooby_state_406be9|50|-1 12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,
scooby_state_406cfe|12|-10 0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,13,
scooby_state_406cfe|58|-4 0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,13,
scooby_state_406c70|60|28 0,0,0,0,2,2,2,1,0,2,0,1,1,0,2,13,
scooby_state_406cfe|57|13 0,2,0,0,2,0,0,0,0,0,0,9,0,0,0,13,
scooby_state_406be9|8|-1 7,1,0,0,0,2,1,0,0,0,1,1,0,0,0,13,
scooby_state_406c70|59|-1 0,1,1,1,0,0,0,0,1,0,1,1,3,2,2,13,
scooby_state_407060|9|0 0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,13,
scooby_state_406be9|59|-3 0,1,2,1,0,3,0,2,1,0,0,1,0,2,0,13,
scooby_state_406be9|32|-4 8,0,0,0,0,0,0,0,0,0,0,4,0,0,1,13,
scooby_state_406c70|49|3 0,0,0,2,0,0,1,0,0,0,0,0,9,0,1,13,
scooby_state_406cfe|50|13 0,0,0,0,0,0,3,0,0,0,1,2,0,5,2,13,
scooby_state_406c70|49|31 10,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,
scooby_state_406cfe|29|12 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_406be9|54|-1 8,0,0,1,0,0,0,1,0,2,0,0,0,1,0,13,
scooby_state_406cfe|35|6 0,1,2,1,1,0,0,4,2,0,0,1,0,1,0,13,
scooby_state_406be9|26|3 1,1,1,3,1,0,0,0,0,1,1,1,1,2,0,13,
scooby_state_406be9|42|1 0,1,0,0,0,2,2,2,0,0,0,0,0,4,2,13,
scooby_state_406be9|60|-2 1,7,0,0,0,1,0,0,0,0,1,0,0,3,0,13,
scooby_state_407060|11|0 0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,12,
scooby_state_406cfe|10|4 0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,12,
scooby_state_407060|54|-2 0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,
scooby_state_406cfe|30|13 8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,
scooby_state_406be9|22|10 0,3,0,0,0,2,0,0,0,0,7,0,0,0,0,12,
scooby_state_406be9|44|-1 10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,
scooby_state_407060|29|-13 0,0,1,0,0,0,1,0,0,0,0,10,0,0,0,12,
scooby_state_407060|28|-14 1,1,1,0,1,0,1,0,0,0,0,4,0,2,1,12,
scooby_state_407060|25|-2 0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,
scooby_state_406c70|1|1 4,1,1,0,1,0,0,0,0,0,0,1,0,4,0,12,
scooby_state_407060|10|0 0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,
scooby_state_406cfe|22|6 0,0,2,3,0,0,2,3,0,0,0,2,0,0,0,12,
scooby_state_406cfe|7|-40 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
scooby_state_406cfe|33|4 0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,12,
scooby_state_406cfe|49|2 0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,
scooby_state_406cfe|15|15 2,2,0,0,0,0,0,0,0,0,6,0,0,0,2,12,
scooby_state_407060|30|-11 1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,
scooby_state_407060|1|0 0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,
scooby_state_407060|5|-6 0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,12,
scooby_state_407060|43|-2 0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,12,
scooby_state_406cfe|15|-2 0,0,3,1,2,2,0,0,0,3,0,0,0,0,1,12,
scooby_state_406c70|43|28 0,0,0,1,0,0,0,0,0,0,5,0,6,0,0,12,
scooby_state_406be9|27|1 1,0,0,1,1,0,0,0,0,1,0,5,1,1,1,12,
scooby_state_406c70|36|1 6,0,0,0,0,3,0,0,0,0,2,0,0,1,0,12,
scooby_state_407060|48|-2 0,0,0,0,0,0,1,0,0,0,0,9,0,0,2,12,
scooby_state_407060|17|-3 0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,12,
scooby_state_406c70|14|-31 0,0,0,0,1,0,0,0,0,0,10,0,0,1,0,12,
scooby_state_406be9|22|-24 0,0,0,2,0,0,3,3,0,0,0,3,0,1,0,12,
scooby_state_406cfe|17|-12 0,0,0,0,0,1,0,0,0,3,1,0,0,4,2,11,
scooby_state_407060|47|-4 0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,11,
scooby_state_406c70|11|-33 3,0,2,0,0,0,2,1,0,0,1,2,0,0,0,11,
scooby_state_406c70|9|1 4,0,0,0,1,1,0,0,2,0,0,1,1,0,1,11,
scooby_state_406c70|7|2 2,1,1,3,1,0,0,1,0,0,0,1,0,1,0,11,
scooby_state_4070c5|16|-33 6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,
scooby_state_407060|43|-6 2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,
scooby_state_406be9|62|2 1,3,0,0,0,0,0,3,0,0,1,3,0,0,0,11,
scooby_state_406be9|34|1 0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,
scooby_state_406be9|29|12 10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,
scooby_state_406cfe|56|37 0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,11,
scooby_state_406be9|58|25 3,2,0,0,2,0,3,0,1,0,0,0,0,0,0,11,
scooby_state_406c70|0|-31 0,0,0,0,0,0,0,1,1,0,8,1,0,0,0,11,
scooby_state_407060|17|-11 5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,11,
scooby_state_406be9|23|-1 9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,
scooby_state_406c70|15|-1 9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,
scooby_state_4072fb|45|0 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
scooby_state_406be9|39|-1 5,0,0,2,0,0,0,0,1,2,0,1,0,0,0,11,
scooby_state_407060|18|-7 0,0,0,4,0,3,0,0,0,0,0,4,0,0,0,11,
scooby_state_406c70|33|-4 0,0,0,0,0,1,1,2,0,0,0,2,2,2,1,11,
scooby_state_406c70|15|-33 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
scooby_state_407060|15|-4 6,1,0,0,0,0,0,0,1,0,0,0,1,1,1,11,
scooby_state_406be9|33|-1 9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,
scooby_state_4072fb|41|-1 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
scooby_state_406c70|1|-1 0,0,1,1,1,1,1,0,0,1,1,2,0,1,1,11,
scooby_state_406c70|25|-1 0,2,0,0,1,0,1,0,1,1,0,0,3,0,2,11,
scooby_state_407060|27|-2 0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,11,
scooby_state_406be9|45|-1 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,
scooby_state_406be9|52|-1 10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,
scooby_state_406c70|8|1 5,0,1,0,1,1,1,0,1,0,0,0,1,0,0,11,
scooby_state_407060|10|-3 0,0,0,1,3,3,0,0,0,0,0,4,0,0,0,11,
scooby_state_406c70|62|1 7,0,0,0,0,1,0,1,0,0,0,2,0,0,0,11,
scooby_state_406c70|6|-33 1,0,2,0,1,0,0,0,1,2,0,1,1,0,2,11,
scooby_state_406c70|45|2 2,0,1,0,0,0,0,0,3,0,0,2,0,3,0,11,
scooby_state_406cfe|14|-3 0,0,0,1,0,0,0,2,0,2,2,0,1,1,2,11,
scooby_state_406be9|17|3 1,3,1,0,0,1,0,0,0,0,1,1,0,1,2,11,
scooby_state_406be9|2|-5 0,1,0,1,0,1,1,2,2,1,0,0,0,1,1,11,
scooby_state_406c70|9|7 1,0,2,2,1,0,0,1,0,0,0,0,2,0,2,11,
scooby_state_406be9|42|-1 7,0,1,0,0,1,0,0,2,0,0,0,0,0,0,11,
scooby_state_406cfe|7|-27 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
scooby_state_406cfe|19|7 0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,
scooby_state_407060|45|-2 0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,11,
scooby_state_406c70|8|-33 0,2,2,2,1,1,0,0,1,0,0,2,0,0,0,11,
scooby_state_406c70|11|2 0,0,0,0,0,0,0,0,0,7,0,0,0,1,3,11,
scooby_state_406c70|14|-3 1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,10,
scooby_state_406be9|29|-4 0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,10,
scooby_state_4072fb|39|-9 0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
scooby_state_406be9|35|-21 0,2,0,0,0,1,0,0,0,0,2,3,0,0,2,10,
scooby_state_406cfe|59|-3 0,1,2,0,0,0,0,0,0,0,1,0,1,1,4,10,
scooby_state_407060|27|-15 0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,10,
scooby_state_4072fb|31|1 0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
scooby_state_406cfe|46|-4 0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,
scooby_state_406c70|57|-1 0,0,1,1,0,0,2,0,1,1,0,1,2,0,1,10,
scooby_state_407060|15|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,
scooby_state_406d50|49|1 1,0,0,4,0,1,0,0,3,0,1,0,0,0,0,10,
scooby_state_406cfe|22|10 0,0,5,3,0,0,0,0,0,0,0,0,2,0,0,10,
scooby_state_406c70|40|-1 1,1,0,1,1,0,1,2,1,0,0,1,0,0,1,10,
scooby_state_407060|35|0 0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,
scooby_state_406c70|57|1 8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,
scooby_state_406be9|33|4 0,0,0,0,0,0,2,2,1,0,0,3,2,0,0,10,
scooby_state_406cfe|41|-7 2,2,0,0,2,2,0,0,0,0,2,0,0,0,0,10,
scooby_state_406c70|27|-1 1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,10,
scooby_state_406be9|22|-1 6,0,0,0,1,0,0,0,1,0,0,2,0,0,0,10,
scooby_state_406c70|27|-36 0,0,1,0,1,1,2,0,0,1,0,0,1,1,2,10,
scooby_state_406cfe|27|-2 1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,10,
scooby_state_407060|4|0 0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,10,
scooby_state_406c70|47|34 0,0,4,1,0,1,0,0,0,0,0,4,0,0,0,10,
scooby_state_406cfe|47|-2 2,0,0,0,1,0,2,0,0,0,0,2,0,0,3,10,
scooby_state_406cfe|25|-4 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
scooby_state_406cfe|60|3 0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,10,
scooby_state_406cfe|34|2 2,0,0,2,0,0,0,0,0,0,0,6,0,0,0,10,
scooby_state_406c70|60|60 0,1,0,0,1,0,2,1,0,1,2,1,1,0,0,10,
scooby_state_406c70|9|-33 1,1,0,0,0,1,0,1,2,1,1,0,1,0,1,10,
scooby_state_406c70|4|1 6,0,0,0,0,2,1,0,0,0,0,0,0,1,0,10,
scooby_state_406cfe|50|4 0,2,0,0,0,2,0,0,2,0,0,0,4,0,0,10,
scooby_state_406be9|28|1 0,0,1,0,0,0,0,1,0,1,0,6,0,0,1,10,
scooby_state_407060|50|-2 0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,
scooby_state_406be9|33|-25 0,3,0,2,0,0,0,0,0,2,0,2,0,1,0,10,
scooby_state_406c70|36|31 3,0,0,1,0,1,1,0,1,1,0,0,0,1,1,10,
scooby_state_406be9|55|-1 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
scooby_state_406c70|23|-32 9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,
scooby_state_406be9|3|-16 0,0,0,2,0,0,0,1,1,0,1,3,1,0,1,10,
scooby_state_406cfe|39|-2 0,0,0,0,0,0,0,0,2,0,0,2,0,4,2,10,
scooby_state_407060|4|-6 0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,10,
scooby_state_406c70|12|-25 1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,10,
scooby_state_406cfe|31|-5 0,0,0,2,2,0,0,0,0,2,0,0,2,0,2,10,
scooby_state_407060|20|-12 0,0,0,0,2,0,0,0,1,0,3,4,0,0,0,10,
scooby_state_406c70|60|22 1,1,1,1,1,1,0,2,0,0,1,0,0,1,0,10,
scooby_state_406c70|8|-1 1,2,0,1,1,0,1,1,1,0,0,1,0,0,1,10,
scooby_state_4070c5|16|0 9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,
scooby_state_406be9|19|1 1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,10,
scooby_state_406cfe|20|-4 0,0,0,3,0,0,0,1,0,0,2,2,0,0,2,10,
scooby_state_406cfe|42|-9 2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,10,
scooby_state_407060|5|-2 0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,10,
scooby_state_407060|13|-5 1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,
scooby_state_406cfe|16|2 0,0,0,3,0,0,0,1,0,0,0,6,0,0,0,10,
scooby_state_406cfe|21|12 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
scooby_state_406be9|18|1 0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,10,
scooby_state_406cfe|41|2 0,0,0,0,0,2,0,0,0,0,0,4,2,2,0,10,
scooby_state_407060|20|-5 0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,
scooby_state_406be9|22|6 8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
scooby_state_406cfe|34|27 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
scooby_state_406cfe|63|5 0,1,0,0,1,0,0,1,1,1,1,2,0,1,0,9,
scooby_state_406be9|9|1 1,1,1,0,1,1,0,0,0,0,0,1,0,1,2,9,
scooby_state_407060|36|0 0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,9,
scooby_state_406be9|17|-5 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
scooby_state_406c70|2|-39 2,0,1,1,0,2,0,0,0,0,1,0,0,0,2,9,
scooby_state_406be9|63|54 3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,9,
scooby_state_406be9|36|-1 6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9,
scooby_state_406c70|47|36 0,0,2,0,3,0,0,0,0,0,0,2,2,0,0,9,
scooby_state_406c70|8|-31 0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,9,
scooby_state_406c70|60|21 1,0,0,3,2,2,1,0,0,0,0,0,0,0,0,9,
scooby_state_406be9|52|1 0,0,3,0,0,0,0,0,2,4,0,0,0,0,0,9,
scooby_state_407060|37|-2 0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,
scooby_state_406cfe|19|3 2,3,0,0,0,0,0,0,0,0,0,4,0,0,0,9,
scooby_state_407060|12|-3 0,3,0,0,0,0,2,2,0,0,0,2,0,0,0,9,
scooby_state_406c70|15|11 0,0,1,1,0,2,1,0,1,0,1,0,1,0,1,9,
scooby_state_406cfe|53|-1 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
scooby_state_406c70|35|2 0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,
scooby_state_4070c5|26|9 0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,
scooby_state_406c70|32|1 4,0,0,1,1,0,0,0,2,0,0,0,0,0,1,9,
scooby_state_406c70|5|-34 0,2,1,0,0,1,0,0,1,0,0,2,1,0,1,9,
scooby_state_406be9|15|-3 0,0,0,2,2,0,2,0,0,0,0,3,0,0,0,9,
scooby_state_407060|38|0 0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,
scooby_state_406be9|13|-5 4,0,0,0,1,0,0,0,0,0,0,0,0,1,3,9,
scooby_state_406be9|36|4 0,0,0,0,1,0,0,0,0,1,2,5,0,0,0,9,
scooby_state_406be9|46|18 2,0,0,0,3,0,1,0,3,0,0,0,0,0,0,9,
scooby_state_407060|41|-2 0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,9,
scooby_state_406c70|1|-36 1,0,1,2,1,0,0,0,1,1,1,0,0,0,1,9,
scooby_state_406cfe|50|7 0,0,0,0,3,0,2,0,1,0,2,0,1,0,0,9,
scooby_state_406be9|35|-1 8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,
scooby_state_407060|18|-5 0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,9,
scooby_state_406be9|46|-1 6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,
scooby_state_407060|5|0 0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,9,
scooby_state_406cfe|19|-2 7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,
scooby_state_406cfe|32|2 8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,
scooby_state_407060|49|-2 0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,
scooby_state_406c70|52|18 0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,9,
scooby_state_407060|41|0 0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,9,
scooby_state_406cfe|11|-9 0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,
scooby_state_406cfe|9|-2 0,5,0,0,0,0,1,0,0,0,0,0,3,0,0,9,
scooby_state_406cfe|48|7 0,0,0,0,0,3,0,0,2,0,0,0,2,0,2,9,
scooby_state_407060|13|-7 4,0,0,0,2,0,0,0,0,0,0,3,0,0,0,9,
scooby_state_406be9|62|3 1,0,0,0,0,2,0,1,0,0,1,1,1,0,1,8,
scooby_state_407060|10|-5 0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,8,
scooby_state_406be9|7|1 0,1,0,0,0,0,1,0,1,0,0,4,0,1,0,8,
scooby_state_406cfe|16|-6 4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,8,
